cell_id,centroid_lon,centroid_lat,kecamatan,density,pop_density_norm,poi_count,poi_log,poi_score,traffic_raw,traffic_score,signal_score,construction_index,vendor_hotspot_score,label,label_confidence,suitability_score,zone_class
232,107.57924999999994,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,5028.739411696265,0.2682015720745051,0.8938319099743658,0.13440025923109614,0.13512612810537875,0,0.6790543793400046,0.012443306,Not Suitable
233,107.57924999999994,-6.867249999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,6403.125647235157,0.3415027552998164,0.8854724530358485,0.167404582961172,0.008835495447625248,0,0.3411671895426786,0.0014946202,Not Suitable
234,107.57924999999994,-6.862749999999996,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,5398.336432398868,0.2879135702257584,0.8987136565803915,0.1566689955832237,0.04447356998171173,0,0.3518586119029045,0.0013262887,Not Suitable
235,107.57924999999994,-6.858249999999995,Jawa Barat,122750.0,0.214700638408006,2.0,1.0986122886681098,0.36672579134208466,3622.5790646179976,0.19320575606581472,0.861860047306992,0.11304805633414922,0.0075942739425195705,0,0.6407948230911468,0.004958468,Not Suitable
236,107.57924999999994,-6.853749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,4203.617789905453,0.22419473497289563,0.8228778378300917,0.13880249807317996,0.02938724641308184,0,0.34733271483231554,0.00086943613,Not Suitable
237,107.57924999999994,-6.849249999999993,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,1158.201181275554,0.061771221804446635,0.7886362289197754,0.13889294883412126,0.024278471856298747,0,0.22301410972083888,0.00085867796,Not Suitable
238,107.58374999999994,-6.99775,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,3231.064030742415,0.172324787898722,0.9389739570948568,0.04105035072421934,0.013700937110413642,0,0.40411028113312414,0.0027240654,Not Suitable
239,107.58374999999994,-6.99325,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,5137.026425019677,0.2739769254644704,0.9366736742154607,0.1605941552916424,0.023463882332952806,0,0.4070391646998859,0.033519637,Not Suitable
240,107.58374999999994,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,2703.460676521485,0.14418571815398368,0.907311032992108,0.09591040513855043,0.15838813899664858,0,0.42774858939147414,0.0019211437,Not Suitable
241,107.58374999999994,-6.984249999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,233.95653568668752,0.012477781314802514,0.8774300213049723,0.048741700977395705,0.00011024056912975903,0,0.21563029881424206,0.0014148194,Not Suitable
242,107.58374999999994,-6.979749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,949.1383865353622,0.05062111725116745,0.9736850916119867,0.04765798017841978,0.06847977643322181,0,0.2838203294939259,0.0023107622,Not Suitable
243,107.58374999999994,-6.97525,Jawa Barat,196620.0,0.42712946454247425,1.0,0.6931471805599453,0.23137821315975918,5934.513589985792,0.3165099131264827,1.0,0.1592740907931236,0.012723655085234577,1,0.7038170965255703,0.98400545,Highly Suitable
244,107.58374999999994,-6.970749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,6888.957602338863,0.36741399934236496,0.984474230149728,0.06440442623800441,0.007652613180411513,0,0.40229578395412346,0.026923977,Not Suitable
245,107.58374999999994,-6.96625,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,8286.780572528925,0.4419651517076792,0.9233312544285415,0.12287823305158085,0.009323065651500182,0,0.40279691969545006,0.010806041,Not Suitable
246,107.58374999999994,-6.961749999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,4388.106724270417,0.23403422319770764,0.9269580594956621,0.15140143717562163,0.06647306805294496,0,0.4199419204158835,0.0018711365,Not Suitable
247,107.58374999999994,-6.957249999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,8844.20080485295,0.4716944676208715,0.9268677316525143,0.12314732120681614,0.11887449285444902,0,0.43566234785633473,0.01597203,Not Suitable
248,107.58374999999994,-6.952749999999997,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,5378.03673857064,0.2868309112626197,0.915940084793494,0.2957002234912566,0.00883256307141105,0,0.40264976892142335,0.009402236,Not Suitable
249,107.58374999999994,-6.948249999999998,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,3245.789969294263,0.17311017754541794,0.9272549123446943,0.19212833246760644,0.004266061635768846,1,0.7012798184907306,0.31105778,Not Suitable
250,107.58374999999994,-6.943749999999998,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,5444.910144895722,0.29039752134876734,0.9521221844374743,0.28931569103043414,0.00412246980773353,1,0.70123674094232,0.9514921,Highly Suitable
251,107.58374999999994,-6.939249999999999,Jawa Barat,196620.0,0.42712946454247425,4.0,1.6094379124341003,0.5372435736804817,3176.048530487438,0.1693906045082422,1.0,0.29646950494232743,0.012630516773905837,1,0.7037891550321717,0.936789,Highly Suitable
252,107.58374999999994,-6.9347499999999975,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,2246.8571132713478,0.11983333409652475,0.9212602208531552,0.3683752065270317,0.024039772292313275,0,0.3570035993083499,0.0013062635,Not Suitable
253,107.58374999999994,-6.930249999999997,Jawa Barat,205400.0,0.45237821360786795,3.0,1.3862943611198906,0.46275642631951835,2962.2362636823914,0.15798719276005146,0.9770308470869341,0.5209043287444339,0.002347997353291128,1,0.6981883901560516,0.9157757,Highly Suitable
254,107.58374999999994,-6.925749999999998,Jawa Barat,205400.0,0.45237821360786795,1.0,0.6931471805599453,0.23137821315975918,13327.997797194084,0.7108322124425284,0.951316437524747,0.5669967098085825,0.018223495120360006,1,0.705467048536108,0.9703171,Highly Suitable
255,107.58374999999994,-6.921249999999997,Jawa Barat,205400.0,0.45237821360786795,1.0,0.6931471805599453,0.23137821315975918,6513.973228764946,0.3474146734154775,1.0,0.7417368757932971,0.0967181384360491,1,0.7290154415308147,0.9908894,Highly Suitable
256,107.58374999999994,-6.916749999999997,Jawa Barat,395830.0,1.0,1.0,0.6931471805599453,0.23137821315975918,12474.41453112463,0.6653074088856273,1.0,0.7106748054415234,0.011924184221135429,1,0.7035772552663406,0.9708554,Highly Suitable
257,107.58374999999994,-6.912249999999998,Jawa Barat,269260.0,0.6360211652383965,1.0,0.6931471805599453,0.23137821315975918,4785.0001038558885,0.25520203875466463,1.0,0.5208833050934633,0.011297904854008898,1,0.7033893714562026,0.9595462,Highly Suitable
258,107.58374999999994,-6.9077499999999965,Jawa Barat,269260.0,0.6360211652383965,2.0,1.0986122886681098,0.36672579134208466,4516.874266441517,0.24090188016202224,1.0,0.39348800672301426,0.033127108142788214,1,0.7099381324428364,0.91311324,Highly Suitable
259,107.58374999999994,-6.9032499999999954,Jawa Barat,269260.0,0.6360211652383965,0.0,0.0,0.0,2210.5243257190464,0.11789556998874226,0.9097729233582921,0.3559468952186972,0.028809070563748984,0,0.3560121836550525,0.0013881379,Not Suitable
260,107.58374999999994,-6.898749999999996,Jawa Barat,269260.0,0.6360211652383965,1.0,0.6931471805599453,0.23137821315975918,3700.4971435400903,0.19736142005017726,1.0,0.3708282395039174,0.0033532075651225473,0,0.7010059622695367,0.15077794,Not Suitable
261,107.58374999999994,-6.894249999999996,Jawa Barat,139260.0,0.2621786392132053,3.0,1.3862943611198906,0.46275642631951835,5371.062624609302,0.2864589555546132,0.9327851728535935,0.2548127239970406,0.058802782645775056,0,0.6867883439635423,0.01770422,Not Suitable
262,107.58374999999994,-6.889749999999995,Jawa Barat,139260.0,0.2621786392132053,0.0,0.0,0.0,4790.20423472685,0.25547959461242625,0.901059284567461,0.3841140422389667,0.023407916847228177,0,0.37616988422397835,0.001076573,Not Suitable
263,107.58374999999994,-6.885249999999996,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,4774.87225582262,0.25466188255608796,0.8987500491313306,0.18650822844928547,0.06566542476792593,0,0.3582161683387688,0.0011601235,Not Suitable
264,107.58374999999994,-6.8807499999999955,Jawa Barat,122750.0,0.214700638408006,2.0,1.0986122886681098,0.36672579134208466,8387.940768764332,0.44736040515799663,0.8855228320028633,0.14487070157146825,0.00800048492819708,0,0.6409166863868501,0.0100644855,Not Suitable
265,107.58374999999994,-6.876249999999994,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,5274.005926724474,0.28128255709329575,0.91054199297932,0.26525627305094607,0.03330845771180979,0,0.34850907822193394,0.0012947429,Not Suitable
266,107.58374999999994,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,5663.76822456865,0.30207004526061726,0.8601271597931306,0.1936015476167805,0.17667348094829075,0,0.39151858519287824,0.0009838752,Not Suitable
267,107.58374999999994,-6.867249999999995,Jawa Barat,122750.0,0.214700638408006,2.0,1.0986122886681098,0.36672579134208466,7762.644702884337,0.4140110159470634,0.9164206808223124,0.22348054373812543,0.018601660867100443,0,0.6440970391685211,0.013037476,Not Suitable
268,107.58374999999994,-6.862749999999996,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,4565.969131165878,0.2435202938084389,0.8701890515345957,0.41982911174692605,0.011446859855284763,0,0.6419505988649764,0.00360029,Not Suitable
269,107.58374999999994,-6.858249999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,3268.843365665361,0.1743397018142644,0.8503706483892628,0.2935928581272476,0.02590253752645515,0,0.3462873021663275,0.000871528,Not Suitable
270,107.58374999999994,-6.853749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,3176.6697372240747,0.1694237357981559,0.8615522266451061,0.09993476068687017,0.000131793788217919,0,0.3385560790448564,0.0010803955,Not Suitable
271,107.58374999999994,-6.849249999999993,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,2905.502117703214,0.15496134753400362,0.8498242464961744,0.09817126227221624,0.050551804336480384,0,0.3473837666268396,0.0011571826,Not Suitable
272,107.58824999999995,-6.99775,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,2319.352402375196,0.1236997803196925,0.9087116448609941,0.021197776293082598,0.04213987822352058,0,0.3672666888666718,0.0016495105,Not Suitable
273,107.58824999999995,-6.99325,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,5193.881414368835,0.27700921572159865,0.9056092482976166,0.037803477465361494,0.031430367162691555,0,0.4094291101488075,0.0067901765,Not Suitable
274,107.58824999999995,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,4337.14958115438,0.23131648724575926,1.0,0.12493180458528833,0.06335641809891565,0,0.4190069254296747,0.009188795,Not Suitable
275,107.58824999999995,-6.984249999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,1988.5545548807654,0.10605708789253768,0.9131599291793784,0.08706084347003479,0.004667265729037132,0,0.33397153958438325,0.0014115288,Not Suitable
276,107.58824999999995,-6.979749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,3843.97392984901,0.20501357628534594,0.9516127059930791,0.1265478192737906,0.060840596172918905,0,0.4182521788518757,0.0065442417,Not Suitable
277,107.58824999999995,-6.97525,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,5276.236529632869,0.2814015235295589,0.9244775281353166,0.13591864555284247,0.11723675777091534,0,0.4351710273312746,0.014990606,Not Suitable
278,107.58824999999995,-6.970749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,8250.377349640894,0.4400236310187288,0.8045467665466515,0.27251729045494766,0.01072117337717184,0,0.4032163520131516,0.004601307,Not Suitable
279,107.58824999999995,-6.96625,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,8884.954831173167,0.47386803300825775,1.0,0.17621722413825386,0.02921474166577114,0,0.4087644224997314,0.028635416,Not Suitable
280,107.58824999999995,-6.961749999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,1601.2533234261189,0.08540085764506707,0.9214381696770974,0.09980653761234122,0.017118967367189628,0,0.3118867622664907,0.0014576993,Not Suitable
281,107.58824999999995,-6.957249999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,1960.2190192213698,0.10454584728385806,0.8993162246617808,0.20217355736466391,0.10914815239467528,0,0.3634267548232251,0.0017299874,Not Suitable
282,107.58824999999995,-6.952749999999997,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,2975.0578865232264,0.1586710180929888,0.9739884603611372,0.3879162141546221,0.012928864142966486,0,0.40221743185912595,0.021061594,Not Suitable
283,107.58824999999995,-6.948249999999998,Jawa Barat,196620.0,0.42712946454247425,4.0,1.6094379124341003,0.5372435736804817,7780.081433962704,0.41494098234702864,1.0,0.18708848043247986,3.7407226891316034e-05,1,0.7000112221680673,0.9540368,Highly Suitable
284,107.58824999999995,-6.943749999999998,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,2550.513194654881,0.1360284541315031,0.9535788043056869,0.33470579357481617,0.01846379181778594,0,0.6755747052097146,0.09870132,Not Suitable
285,107.58824999999995,-6.939249999999999,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,2225.761633176811,0.1187082328610418,0.943108431007095,0.2736138612117742,0.010087749299315305,0,0.6514116158660967,0.06630002,Not Suitable
286,107.58824999999995,-6.9347499999999975,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,7185.813637751709,0.38324644736946895,0.9409303075174613,0.35940657139579396,0.04178924065329181,0,0.7125367721959875,0.6855026,Highly Suitable
287,107.58824999999995,-6.930249999999997,Jawa Barat,196620.0,0.42712946454247425,3.0,1.3862943611198906,0.46275642631951835,9810.179607135407,0.5232137475342867,1.0,0.3669566892037584,0.033664397627783414,0,0.710099319288335,0.7384321,Highly Suitable
288,107.58824999999995,-6.925749999999998,Jawa Barat,196620.0,0.42712946454247425,3.0,1.3862943611198906,0.46275642631951835,5137.780504368079,0.2740171433501377,0.9973249185348227,0.4939045284586536,0.1141810000526316,1,0.7342543000157894,0.9867273,Highly Suitable
289,107.58824999999995,-6.921249999999997,Jawa Barat,395830.0,1.0,6.0,1.9459101490553132,0.6495607655709434,6848.85323744688,0.3652750828405351,1.0,0.46733464635159977,0.010798027821663725,1,0.7032394083464991,0.9786128,Highly Suitable
290,107.58824999999995,-6.916749999999997,Jawa Barat,395830.0,1.0,6.0,1.9459101490553132,0.6495607655709434,9937.812169107041,0.530020871739027,1.0,0.462739852235549,0.07523746651966488,1,0.7225712399558994,0.973552,Highly Suitable
291,107.58824999999995,-6.912249999999998,Jawa Barat,269260.0,0.6360211652383965,2.0,1.0986122886681098,0.36672579134208466,11295.74922645458,0.6024447584713059,0.9926868186382454,0.3984730195535683,0.026030938116397815,0,0.7078092814349193,0.9020406,Highly Suitable
292,107.58824999999995,-6.9077499999999965,Jawa Barat,269260.0,0.6360211652383965,2.0,1.0986122886681098,0.36672579134208466,4787.839609061376,0.2553534802388374,1.0,0.3415094209025889,0.12899932697711627,0,0.7386997980931348,0.8841842,Highly Suitable
293,107.58824999999995,-6.9032499999999954,Jawa Barat,269260.0,0.6360211652383965,1.0,0.6931471805599453,0.23137821315975918,1486.4424585477907,0.07927756273342748,0.9700281105878312,0.3145864814231165,0.008035352187777733,0,0.6015075590731177,0.028376305,Not Suitable
294,107.58824999999995,-6.898749999999996,Jawa Barat,269260.0,0.6360211652383965,1.0,0.6931471805599453,0.23137821315975918,3607.8357824082063,0.19241944141665887,1.0,0.27071197564243626,0.08599483538913807,1,0.7257984506167414,0.90813893,Highly Suitable
295,107.58824999999995,-6.894249999999996,Jawa Barat,139260.0,0.2621786392132053,5.0,1.791759469228055,0.5981040045018439,6287.853810994915,0.3353548750530013,0.9826654371142773,0.20962053143456422,0.003746907812512972,0,0.6702715815135637,0.011964717,Not Suitable
296,107.58824999999995,-6.889749999999995,Jawa Barat,139260.0,0.2621786392132053,1.0,0.6931471805599453,0.23137821315975918,3879.3049335775327,0.20689791149685446,0.9332281274045179,0.18101333679048168,0.004441760071339595,0,0.6704800371912116,0.00748102,Not Suitable
297,107.58824999999995,-6.885249999999996,Jawa Barat,240620.0,0.5536607810433082,0.0,0.0,0.0,5003.200550602354,0.26683948863099877,0.9634531347998744,0.16528233158325895,0.03672720625807486,0,0.41101816187742246,0.017212156,Not Suitable
298,107.58824999999995,-6.8807499999999955,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,4625.243980603599,0.24668164429852404,0.841041338232195,0.17163827691776276,0.05652061015663344,0,0.35547272395538104,0.00094934547,Not Suitable
299,107.58824999999995,-6.876249999999994,Jawa Barat,122750.0,0.214700638408006,2.0,1.0986122886681098,0.36672579134208466,6654.924017221463,0.35493210869185177,0.8438987317000191,0.3873055405331112,0.13613466360831386,0,0.6793569399908851,0.0020230666,Not Suitable
300,107.58824999999995,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,4841.045807256142,0.2581911667506407,0.9432083771112376,0.17273469621404164,0.013309769522299512,0,0.6425094717650808,0.0077095805,Not Suitable
301,107.58824999999995,-6.867249999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,6671.6957910689325,0.3558266104236191,0.935915654894756,0.1828876592727706,0.028549505211390096,0,0.647081392471808,0.026999326,Not Suitable
302,107.58824999999995,-6.862749999999996,Jawa Barat,122750.0,0.214700638408006,3.0,1.3862943611198906,0.46275642631951835,3233.4488759193287,0.17245198065484588,0.8974782910320543,0.18676696552274927,0.008901930052793772,0,0.641187119924229,0.006032845,Not Suitable
303,107.58824999999995,-6.858249999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,1994.3198408852484,0.1063645722625301,0.893781387969111,0.17056026608094288,0.015156878493665473,0,0.2760193197846532,0.0010428801,Not Suitable
304,107.58824999999995,-6.853749999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,3096.9166756617315,0.16517020529326934,0.8987240835753656,0.19039507691919094,0.026782245176965598,0,0.6465512144614807,0.008840784,Not Suitable
305,107.58824999999995,-6.849249999999993,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,1498.379038240855,0.07991418538908276,0.854879463211157,0.12762138783782892,0.043421534628786354,0,0.25143573303338035,0.0010538815,Not Suitable
306,107.59274999999994,-6.99775,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,1920.99874704216,0.10245408276903985,0.9211174353427255,0.2569827651869052,0.033662889396355415,0,0.33816647028020647,0.0015569022,Not Suitable
307,107.59274999999994,-6.99325,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,6401.594542745399,0.3414210957431075,0.8881495551164527,0.08584736505512394,0.003580803550945712,0,0.4010742410652837,0.019157397,Not Suitable
308,107.59274999999994,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,1833.7737964076148,0.09780204833872223,0.9161462054744194,0.05280072659583926,0.00017371491951423214,0,0.32230467489925707,0.0014797257,Not Suitable
309,107.59274999999994,-6.984249999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,4283.479094888273,0.22845403850620177,0.9234651331276522,0.04679501188456471,0.12074822858494738,0,0.43622446857548425,0.0024388928,Not Suitable
310,107.59274999999994,-6.979749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,4286.714204716963,0.22862657907171016,0.9295023355704037,0.12096590953558395,0.004481383190588641,0,0.4013444149571766,0.0010239679,Not Suitable
311,107.59274999999994,-6.97525,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,3638.937125052763,0.1940781929064451,0.8963305918135941,0.07599478891790967,0.013756651588454467,0,0.40412699547653635,0.0014318976,Not Suitable
312,107.59274999999994,-6.970749999999999,Jawa Barat,196620.0,0.42712946454247425,1.0,0.6931471805599453,0.23137821315975918,6838.131836656547,0.36470327024270593,0.9714021678819331,0.07398351969277271,0.021378088040772594,1,0.7064134264122317,0.9875573,Highly Suitable
313,107.59274999999994,-6.96625,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,6646.278649320355,0.3544710187302509,0.9530856195539797,0.08713419118740467,0.014714786748869585,1,0.7044144360246608,0.9941077,Highly Suitable
314,107.59274999999994,-6.961749999999998,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,5980.75979091533,0.31897639682673706,0.9562025315314151,0.3659131486641235,0.042736837758554753,1,0.7128210513275663,0.9803812,Highly Suitable
315,107.59274999999994,-6.957249999999998,Jawa Barat,196620.0,0.42712946454247425,1.0,0.6931471805599453,0.23137821315975918,4884.127076747117,0.26048885276267986,0.9592588482559284,0.10545382405473216,0.04004935730407103,1,0.7120148071912212,0.97049886,Highly Suitable
316,107.59274999999994,-6.952749999999997,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,4104.648282908509,0.21891631921281837,0.9028503720701628,0.1317716403558451,0.02766798331083431,0,0.4083003949932503,0.0014771037,Not Suitable
317,107.59274999999994,-6.948249999999998,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,4407.565833180018,0.23507205060800956,0.8800163032935354,0.22437151848837564,0.0197557237920649,0,0.4059267171376195,0.00458165,Not Suitable
318,107.59274999999994,-6.943749999999998,Jawa Barat,196620.0,0.42712946454247425,3.0,1.3862943611198906,0.46275642631951835,7070.437327452215,0.3770929951284345,0.9695870185242771,0.23330525517820597,0.10057593505988327,1,0.730172780517965,0.990471,Highly Suitable
319,107.59274999999994,-6.939249999999999,Jawa Barat,196620.0,0.42712946454247425,2.0,1.0986122886681098,0.36672579134208466,5542.004242719303,0.2955759144893768,0.9482647771155122,0.30998745859643523,0.029874955335057355,1,0.7089624866005172,0.98172516,Highly Suitable
320,107.59274999999994,-6.9347499999999975,Jawa Barat,196620.0,0.42712946454247425,8.0,2.1972245773362196,0.7334515826841693,9546.651491248804,0.509158802710097,1.0,0.3643311884676574,0.05365649984594547,1,0.7160969499537836,0.9221843,Highly Suitable
321,107.59274999999994,-6.930249999999997,Jawa Barat,196620.0,0.42712946454247425,1.0,0.6931471805599453,0.23137821315975918,568.4698739065118,0.03031863482607736,0.9829619526848171,0.2903453513345324,0.126484732419874,0,0.5758437132585589,0.096618295,Not Suitable
322,107.59274999999994,-6.925749999999998,Jawa Barat,170270.0,0.35135446022890665,3.0,1.3862943611198906,0.46275642631951835,3534.4972550748366,0.18850802212961254,0.9959572450460635,0.3223488978574544,0.307613714704816,1,0.7922841144114448,0.94803125,Highly Suitable
323,107.59274999999994,-6.921249999999997,Jawa Barat,395830.0,1.0,4.0,1.6094379124341003,0.5372435736804817,6907.4645038524095,0.368401041953604,1.0,0.3443330984394608,0.09737798015737399,1,0.7292133940472122,0.9791464,Highly Suitable
324,107.59274999999994,-6.916749999999997,Jawa Barat,395830.0,1.0,7.0,2.0794415416798357,0.6941346394792774,5976.36478036474,0.3187419943965354,1.0,0.3188209114965203,0.07217430372491296,1,0.7216522911174739,0.96844065,Highly Suitable
325,107.59274999999994,-6.912249999999998,Jawa Barat,269260.0,0.6360211652383965,2.0,1.0986122886681098,0.36672579134208466,3307.51541775447,0.1764022276913306,1.0,0.2935671748488674,0.027894748196548417,0,0.7083684244589645,0.5371309,Moderately Suitable
326,107.59274999999994,-6.9077499999999965,Jawa Barat,269260.0,0.6360211652383965,1.0,0.6931471805599453,0.23137821315975918,5714.586237340755,0.30478036086843746,0.9278069494071581,0.28793934077429933,0.009524420879782697,0,0.7028573262639347,0.56856716,Moderately Suitable
327,107.59274999999994,-6.9032499999999954,Jawa Barat,269260.0,0.6360211652383965,0.0,0.0,0.0,3333.316891860765,0.17777831727375212,0.9921110398960471,0.3382147730877074,0.03143795658756163,0,0.4094313869762685,0.008864633,Not Suitable
328,107.59274999999994,-6.898749999999996,Jawa Barat,139260.0,0.2621786392132053,4.0,1.6094379124341003,0.5372435736804817,1109.3310469758226,0.05916479387616809,1.0,0.19256803385448254,0.0076395038426241195,0,0.5453953526678071,0.005231779,Not Suitable
329,107.59274999999994,-6.894249999999996,Jawa Barat,139260.0,0.2621786392132053,2.0,1.0986122886681098,0.36672579134208466,1931.1023956197419,0.10299294831969714,0.9585727950657206,0.1738135706499142,0.0016484527896066586,0,0.5983832304063132,0.0058050137,Not Suitable
330,107.59274999999994,-6.889749999999995,Jawa Barat,139260.0,0.2621786392132053,0.0,0.0,0.0,1024.0684550607168,0.05461741941138849,0.7886211405759854,0.20911961384101302,0.02621715490520974,0,0.24528442990560842,0.0009084615,Not Suitable
331,107.59274999999994,-6.885249999999996,Jawa Barat,240620.0,0.5536607810433082,2.0,1.0986122886681098,0.36672579134208466,1753.035774310083,0.09349598618676835,1.0,0.273496925550927,0.000995817023085338,0,0.6171687278403861,0.014238392,Not Suitable
332,107.59274999999994,-6.8807499999999955,Jawa Barat,240620.0,0.5536607810433082,0.0,0.0,0.0,4592.767352723291,0.24494954367845248,0.8708373825313693,0.25451863069473485,0.009833390742395632,0,0.4029500172227187,0.0025439095,Not Suitable
333,107.59274999999994,-6.876249999999994,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,6836.01855217403,0.3645905608390066,0.9291065523090464,0.23161074908210452,0.008819475361834724,0,0.6411623835169413,0.014529569,Not Suitable
334,107.59274999999994,-6.871749999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,7914.221607125731,0.4220951819138212,0.8050243620896858,0.3878069875305189,0.04988491619792038,0,0.6534820157677671,0.0015288929,Not Suitable
335,107.59274999999994,-6.867249999999995,Jawa Barat,122750.0,0.214700638408006,5.0,1.791759469228055,0.5981040045018439,5713.146951084544,0.3047035983231993,0.8902869799838156,0.2551394786602189,0.11797819337924703,0,0.6739099989221651,0.0085065365,Not Suitable
336,107.59274999999994,-6.862749999999996,Jawa Barat,122750.0,0.214700638408006,4.0,1.6094379124341003,0.5372435736804817,7054.2141719946985,0.37622775327724717,0.9522432109597327,0.20706895624789284,0.022135697305284377,0,0.6451572500999763,0.023224574,Not Suitable
337,107.59274999999994,-6.858249999999995,Jawa Barat,122750.0,0.214700638408006,1.0,0.6931471805599453,0.23137821315975918,5737.209452473696,0.30598694195512527,0.8348094072346466,0.19610829889733067,0.002803840269651944,0,0.6393576929892866,0.0061482675,Not Suitable
338,107.59274999999994,-6.853749999999995,Jawa Barat,122750.0,0.214700638408006,0.0,0.0,0.0,3566.3932365101505,0.19020915469255933,0.7468295598905592,0.22793472169979598,0.17490224626952067,0,0.3909872147892472,0.0009927053,Not Suitable
339,107.59274999999994,-6.849249999999993,Jawa Barat,89650.0,0.11951457985851498,0.0,0.0,0.0,3643.0733661558297,0.19429879418949061,0.7595528239156323,0.19345722998624718,0.03395010546290957,0,0.2872912121927535,0.00085470505,Not Suitable
340,107.59724999999993,-6.99775,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,5573.285395119894,0.297244255909222,0.9384129358867246,0.055981323800514196,0.009333241008413989,0,0.40279997230252423,0.014023463,Not Suitable
341,107.59724999999993,-6.99325,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,7102.6647522878,0.37881180481356425,0.873303530017962,0.03243832767054688,0.036502047727637627,0,0.41095061431829133,0.0021504385,Not Suitable
342,107.59724999999993,-6.988749999999999,Jawa Barat,196620.0,0.42712946454247425,0.0,0.0,0.0,2763.7882502307502,0.14740321438586892,0.8767273339527712,0.06833885023075856,0.021681496696885873,0,0.39075846699140193,0.001277391,Not Suitable
