cell_id,centroid_lat,centroid_lon,pop_density_norm,poi_score,traffic_score,signal_score,construction_index,vendor_hotspot_score,label
197,-6.876249999999994,107.57474999999995,0.214700638408006,0.46275642631951835,0.2395926187795307,0.8720955618189952,0.1199408920496755,0.08222332736546169,0
198,-6.871749999999995,107.57474999999995,0.214700638408006,0.36672579134208466,0.2454728741492361,0.8899085115610635,0.16613635309165,0.058648368901975154,0
199,-6.867249999999995,107.57474999999995,0.214700638408006,0.23137821315975918,0.38789261648827494,0.8997275048874356,0.25072873009438756,0.03466269848360585,0
200,-6.862749999999996,107.57474999999995,0.214700638408006,0.0,0.19718391107273958,0.8190279701739795,0.2745789320227887,0.033639144232148546,0
201,-6.858249999999995,107.57474999999995,0.214700638408006,0.0,0.19193341957038243,0.7900521677365391,0.36093207368734187,0.005500593237060046,0
202,-6.853749999999995,107.57474999999995,0.214700638408006,0.0,0.2547181168684757,0.8465678471301038,0.07050999670238312,0.030347344981920942,0
203,-6.849249999999993,107.57474999999995,0.214700638408006,0.23137821315975918,0.12529970373700067,0.8906906772477199,0.11460346100671387,0.036755173629229795,0
204,-6.99775,107.57924999999994,0.42712946454247425,0.0,0.21598951754174747,0.9492489273027017,0.009078069943674601,0.016037090741354385,0
205,-6.99325,107.57924999999994,0.42712946454247425,0.0,0.1108378806325895,0.8883963469571229,0.03381804545387908,0.023527597121005946,0
206,-6.988749999999999,107.57924999999994,0.42712946454247425,0.0,0.059993378238557896,0.9132850862018767,0.35056056765912147,0.04552471835204484,0
207,-6.984249999999999,107.57924999999994,0.42712946454247425,0.0,0.01889578371390596,0.9570710953631351,0.12606637670759507,0.12971426424272706,0
208,-6.979749999999999,107.57924999999994,0.42712946454247425,0.0,0.08382312408325766,0.881076994780648,0.12019894863103239,0.022841265528542008,0
209,-6.97525,107.57924999999994,0.42712946454247425,0.0,0.4006952811113808,0.9169468614275952,0.10262129346046737,0.0025423663228993604,0
210,-6.970749999999999,107.57924999999994,0.42712946454247425,0.23137821315975918,0.36223267593515396,0.941106823052426,0.07571845520155965,0.01184598718875477,1
211,-6.96625,107.57924999999994,0.42712946454247425,0.0,0.3903106758425706,0.8631582869549658,0.23759713464377247,0.01104461919271971,0
212,-6.961749999999998,107.57924999999994,0.42712946454247425,0.36672579134208466,0.3640100529466772,0.971185356990246,0.10653502873192619,0.04895583715809753,1
213,-6.957249999999998,107.57924999999994,0.42712946454247425,0.23137821315975918,0.26680450909114317,1.0,0.15989914947605102,0.011068915810713072,0
214,-6.952749999999997,107.57924999999994,0.42712946454247425,0.0,0.21870587775275468,1.0,0.15809625784301662,0.03372245361336593,0
215,-6.948249999999998,107.57924999999994,0.42712946454247425,0.0,0.2277227313649144,0.8630980597894424,0.2636896593938258,0.004186994151236526,0
216,-6.943749999999998,107.57924999999994,0.45237821360786795,0.23137821315975918,0.18205585964665696,0.9981797051116433,0.31959793972606454,0.009981991144136395,1
217,-6.939249999999999,107.57924999999994,0.45237821360786795,0.0,0.06557437224737674,0.9708002969866021,0.3472503950501504,0.049345678482670526,0
218,-6.9347499999999975,107.57924999999994,0.45237821360786795,0.0,0.05639828222781605,0.9749419544943273,0.39068845818957093,0.03941962817886758,0
219,-6.930249999999997,107.57924999999994,0.45237821360786795,0.0,0.43458428637651375,0.9088859416846138,0.5479234856990092,0.04711183621657221,0
220,-6.925749999999998,107.57924999999994,0.45237821360786795,0.23137821315975918,0.09754210962715482,0.9736416852826197,0.6601022350337606,0.14789326758207155,0
221,-6.921249999999997,107.57924999999994,0.45237821360786795,0.23137821315975918,0.2608859088684943,0.936610543983833,0.8522019754528772,0.01378194858647266,1
222,-6.916749999999997,107.57924999999994,0.45237821360786795,0.36672579134208466,0.4409059263306359,1.0,0.9827718297601608,0.05008844435974628,1
223,-6.912249999999998,107.57924999999994,0.6360211652383965,0.46275642631951835,0.2877449756368295,1.0,0.579650407421053,0.052962102787085776,1
224,-6.9077499999999965,107.57924999999994,0.6360211652383965,0.5981040045018439,0.4205517577159276,1.0,0.4159475376391523,0.0005574407659420811,1
225,-6.9032499999999954,107.57924999999994,0.6360211652383965,0.23137821315975918,0.12169053747265642,1.0,0.2983029104799203,0.005193650431100288,0
226,-6.898749999999996,107.57924999999994,0.6360211652383965,0.0,0.056025759411143926,0.9922263640679615,0.23564987050994668,0.05729408909586603,0
227,-6.894249999999996,107.57924999999994,0.6360211652383965,0.23137821315975918,0.2334647529858799,1.0,0.22151870734318332,0.038155042643277425,1
228,-6.889749999999995,107.57924999999994,0.2621786392132053,0.23137821315975918,0.6989337968590109,0.8841943716233328,0.17330477438946446,0.09713991891111622,0
229,-6.885249999999996,107.57924999999994,0.214700638408006,0.46275642631951835,0.49041463673013336,0.9817195882274568,0.19457459188764348,0.014743064129667232,0
230,-6.8807499999999955,107.57924999999994,0.214700638408006,0.46275642631951835,0.6246003931093701,0.9462956423663622,0.1511505427614271,0.09087122578793208,0
231,-6.876249999999994,107.57924999999994,0.214700638408006,0.36672579134208466,0.34936874555124586,0.9186855387752656,0.18428396587540943,0.11198386308237877,0
232,-6.871749999999995,107.57924999999994,0.214700638408006,0.23137821315975918,0.2682015720745051,0.8938319099743658,0.13440025923109614,0.13512612810537875,0
233,-6.867249999999995,107.57924999999994,0.214700638408006,0.0,0.3415027552998164,0.8854724530358485,0.167404582961172,0.008835495447625248,0
234,-6.862749999999996,107.57924999999994,0.214700638408006,0.0,0.2879135702257584,0.8987136565803915,0.1566689955832237,0.04447356998171173,0
235,-6.858249999999995,107.57924999999994,0.214700638408006,0.36672579134208466,0.19320575606581472,0.861860047306992,0.11304805633414922,0.0075942739425195705,0
236,-6.853749999999995,107.57924999999994,0.214700638408006,0.0,0.22419473497289563,0.8228778378300917,0.13880249807317996,0.02938724641308184,0
237,-6.849249999999993,107.57924999999994,0.214700638408006,0.0,0.061771221804446635,0.7886362289197754,0.13889294883412126,0.024278471856298747,0
238,-6.99775,107.58374999999994,0.42712946454247425,0.0,0.172324787898722,0.9389739570948568,0.04105035072421934,0.013700937110413642,0
239,-6.99325,107.58374999999994,0.42712946454247425,0.0,0.2739769254644704,0.9366736742154607,0.1605941552916424,0.023463882332952806,0
240,-6.988749999999999,107.58374999999994,0.42712946454247425,0.0,0.14418571815398368,0.907311032992108,0.09591040513855043,0.15838813899664858,0
241,-6.984249999999999,107.58374999999994,0.42712946454247425,0.0,0.012477781314802514,0.8774300213049723,0.048741700977395705,0.00011024056912975903,0
242,-6.979749999999999,107.58374999999994,0.42712946454247425,0.0,0.05062111725116745,0.9736850916119867,0.04765798017841978,0.06847977643322181,0
243,-6.97525,107.58374999999994,0.42712946454247425,0.23137821315975918,0.3165099131264827,1.0,0.1592740907931236,0.012723655085234577,1
244,-6.970749999999999,107.58374999999994,0.42712946454247425,0.0,0.36741399934236496,0.984474230149728,0.06440442623800441,0.007652613180411513,0
245,-6.96625,107.58374999999994,0.42712946454247425,0.0,0.4419651517076792,0.9233312544285415,0.12287823305158085,0.009323065651500182,0
246,-6.961749999999998,107.58374999999994,0.42712946454247425,0.0,0.23403422319770764,0.9269580594956621,0.15140143717562163,0.06647306805294496,0
247,-6.957249999999998,107.58374999999994,0.42712946454247425,0.0,0.4716944676208715,0.9268677316525143,0.12314732120681614,0.11887449285444902,0
248,-6.952749999999997,107.58374999999994,0.42712946454247425,0.0,0.2868309112626197,0.915940084793494,0.2957002234912566,0.00883256307141105,0
249,-6.948249999999998,107.58374999999994,0.42712946454247425,0.36672579134208466,0.17311017754541794,0.9272549123446943,0.19212833246760644,0.004266061635768846,1
250,-6.943749999999998,107.58374999999994,0.42712946454247425,0.36672579134208466,0.29039752134876734,0.9521221844374743,0.28931569103043414,0.00412246980773353,1
251,-6.939249999999999,107.58374999999994,0.42712946454247425,0.5372435736804817,0.1693906045082422,1.0,0.29646950494232743,0.012630516773905837,1
252,-6.9347499999999975,107.58374999999994,0.42712946454247425,0.0,0.11983333409652475,0.9212602208531552,0.3683752065270317,0.024039772292313275,0
253,-6.930249999999997,107.58374999999994,0.45237821360786795,0.46275642631951835,0.15798719276005146,0.9770308470869341,0.5209043287444339,0.002347997353291128,1
254,-6.925749999999998,107.58374999999994,0.45237821360786795,0.23137821315975918,0.7108322124425284,0.951316437524747,0.5669967098085825,0.018223495120360006,1
255,-6.921249999999997,107.58374999999994,0.45237821360786795,0.23137821315975918,0.3474146734154775,1.0,0.7417368757932971,0.0967181384360491,1
256,-6.916749999999997,107.58374999999994,1.0,0.23137821315975918,0.6653074088856273,1.0,0.7106748054415234,0.011924184221135429,1
257,-6.912249999999998,107.58374999999994,0.6360211652383965,0.23137821315975918,0.25520203875466463,1.0,0.5208833050934633,0.011297904854008898,1
258,-6.9077499999999965,107.58374999999994,0.6360211652383965,0.36672579134208466,0.24090188016202224,1.0,0.39348800672301426,0.033127108142788214,1
259,-6.9032499999999954,107.58374999999994,0.6360211652383965,0.0,0.11789556998874226,0.9097729233582921,0.3559468952186972,0.028809070563748984,0
260,-6.898749999999996,107.58374999999994,0.6360211652383965,0.23137821315975918,0.19736142005017726,1.0,0.3708282395039174,0.0033532075651225473,0
261,-6.894249999999996,107.58374999999994,0.2621786392132053,0.46275642631951835,0.2864589555546132,0.9327851728535935,0.2548127239970406,0.058802782645775056,0
262,-6.889749999999995,107.58374999999994,0.2621786392132053,0.0,0.25547959461242625,0.901059284567461,0.3841140422389667,0.023407916847228177,0
263,-6.885249999999996,107.58374999999994,0.214700638408006,0.0,0.25466188255608796,0.8987500491313306,0.18650822844928547,0.06566542476792593,0
264,-6.8807499999999955,107.58374999999994,0.214700638408006,0.36672579134208466,0.44736040515799663,0.8855228320028633,0.14487070157146825,0.00800048492819708,0
265,-6.876249999999994,107.58374999999994,0.214700638408006,0.0,0.28128255709329575,0.91054199297932,0.26525627305094607,0.03330845771180979,0
266,-6.871749999999995,107.58374999999994,0.214700638408006,0.0,0.30207004526061726,0.8601271597931306,0.1936015476167805,0.17667348094829075,0
267,-6.867249999999995,107.58374999999994,0.214700638408006,0.36672579134208466,0.4140110159470634,0.9164206808223124,0.22348054373812543,0.018601660867100443,0
268,-6.862749999999996,107.58374999999994,0.214700638408006,0.23137821315975918,0.2435202938084389,0.8701890515345957,0.41982911174692605,0.011446859855284763,0
269,-6.858249999999995,107.58374999999994,0.214700638408006,0.0,0.1743397018142644,0.8503706483892628,0.2935928581272476,0.02590253752645515,0
270,-6.853749999999995,107.58374999999994,0.214700638408006,0.0,0.1694237357981559,0.8615522266451061,0.09993476068687017,0.000131793788217919,0
271,-6.849249999999993,107.58374999999994,0.214700638408006,0.0,0.15496134753400362,0.8498242464961744,0.09817126227221624,0.050551804336480384,0
272,-6.99775,107.58824999999995,0.42712946454247425,0.0,0.1236997803196925,0.9087116448609941,0.021197776293082598,0.04213987822352058,0
273,-6.99325,107.58824999999995,0.42712946454247425,0.0,0.27700921572159865,0.9056092482976166,0.037803477465361494,0.031430367162691555,0
274,-6.988749999999999,107.58824999999995,0.42712946454247425,0.0,0.23131648724575926,1.0,0.12493180458528833,0.06335641809891565,0
275,-6.984249999999999,107.58824999999995,0.42712946454247425,0.0,0.10605708789253768,0.9131599291793784,0.08706084347003479,0.004667265729037132,0
276,-6.979749999999999,107.58824999999995,0.42712946454247425,0.0,0.20501357628534594,0.9516127059930791,0.1265478192737906,0.060840596172918905,0
277,-6.97525,107.58824999999995,0.42712946454247425,0.0,0.2814015235295589,0.9244775281353166,0.13591864555284247,0.11723675777091534,0
278,-6.970749999999999,107.58824999999995,0.42712946454247425,0.0,0.4400236310187288,0.8045467665466515,0.27251729045494766,0.01072117337717184,0
279,-6.96625,107.58824999999995,0.42712946454247425,0.0,0.47386803300825775,1.0,0.17621722413825386,0.02921474166577114,0
280,-6.961749999999998,107.58824999999995,0.42712946454247425,0.0,0.08540085764506707,0.9214381696770974,0.09980653761234122,0.017118967367189628,0
281,-6.957249999999998,107.58824999999995,0.42712946454247425,0.0,0.10454584728385806,0.8993162246617808,0.20217355736466391,0.10914815239467528,0
282,-6.952749999999997,107.58824999999995,0.42712946454247425,0.0,0.1586710180929888,0.9739884603611372,0.3879162141546221,0.012928864142966486,0
283,-6.948249999999998,107.58824999999995,0.42712946454247425,0.5372435736804817,0.41494098234702864,1.0,0.18708848043247986,3.7407226891316034e-05,1
284,-6.943749999999998,107.58824999999995,0.42712946454247425,0.36672579134208466,0.1360284541315031,0.9535788043056869,0.33470579357481617,0.01846379181778594,0
285,-6.939249999999999,107.58824999999995,0.42712946454247425,0.36672579134208466,0.1187082328610418,0.943108431007095,0.2736138612117742,0.010087749299315305,0
286,-6.9347499999999975,107.58824999999995,0.42712946454247425,0.36672579134208466,0.38324644736946895,0.9409303075174613,0.35940657139579396,0.04178924065329181,0
287,-6.930249999999997,107.58824999999995,0.42712946454247425,0.46275642631951835,0.5232137475342867,1.0,0.3669566892037584,0.033664397627783414,0
288,-6.925749999999998,107.58824999999995,0.42712946454247425,0.46275642631951835,0.2740171433501377,0.9973249185348227,0.4939045284586536,0.1141810000526316,1
289,-6.921249999999997,107.58824999999995,1.0,0.6495607655709434,0.3652750828405351,1.0,0.46733464635159977,0.010798027821663725,1
290,-6.916749999999997,107.58824999999995,1.0,0.6495607655709434,0.530020871739027,1.0,0.462739852235549,0.07523746651966488,1
291,-6.912249999999998,107.58824999999995,0.6360211652383965,0.36672579134208466,0.6024447584713059,0.9926868186382454,0.3984730195535683,0.026030938116397815,0
292,-6.9077499999999965,107.58824999999995,0.6360211652383965,0.36672579134208466,0.2553534802388374,1.0,0.3415094209025889,0.12899932697711627,0
293,-6.9032499999999954,107.58824999999995,0.6360211652383965,0.23137821315975918,0.07927756273342748,0.9700281105878312,0.3145864814231165,0.008035352187777733,0
294,-6.898749999999996,107.58824999999995,0.6360211652383965,0.23137821315975918,0.19241944141665887,1.0,0.27071197564243626,0.08599483538913807,1
295,-6.894249999999996,107.58824999999995,0.2621786392132053,0.5981040045018439,0.3353548750530013,0.9826654371142773,0.20962053143456422,0.003746907812512972,0
296,-6.889749999999995,107.58824999999995,0.2621786392132053,0.23137821315975918,0.20689791149685446,0.9332281274045179,0.18101333679048168,0.004441760071339595,0
297,-6.885249999999996,107.58824999999995,0.5536607810433082,0.0,0.26683948863099877,0.9634531347998744,0.16528233158325895,0.03672720625807486,0
298,-6.8807499999999955,107.58824999999995,0.214700638408006,0.0,0.24668164429852404,0.841041338232195,0.17163827691776276,0.05652061015663344,0
299,-6.876249999999994,107.58824999999995,0.214700638408006,0.36672579134208466,0.35493210869185177,0.8438987317000191,0.3873055405331112,0.13613466360831386,0
300,-6.871749999999995,107.58824999999995,0.214700638408006,0.23137821315975918,0.2581911667506407,0.9432083771112376,0.17273469621404164,0.013309769522299512,0
301,-6.867249999999995,107.58824999999995,0.214700638408006,0.23137821315975918,0.3558266104236191,0.935915654894756,0.1828876592727706,0.028549505211390096,0
302,-6.862749999999996,107.58824999999995,0.214700638408006,0.46275642631951835,0.17245198065484588,0.8974782910320543,0.18676696552274927,0.008901930052793772,0
303,-6.858249999999995,107.58824999999995,0.214700638408006,0.0,0.1063645722625301,0.893781387969111,0.17056026608094288,0.015156878493665473,0
304,-6.853749999999995,107.58824999999995,0.214700638408006,0.23137821315975918,0.16517020529326934,0.8987240835753656,0.19039507691919094,0.026782245176965598,0
305,-6.849249999999993,107.58824999999995,0.214700638408006,0.0,0.07991418538908276,0.854879463211157,0.12762138783782892,0.043421534628786354,0
306,-6.99775,107.59274999999994,0.42712946454247425,0.0,0.10245408276903985,0.9211174353427255,0.2569827651869052,0.033662889396355415,0
307,-6.99325,107.59274999999994,0.42712946454247425,0.0,0.3414210957431075,0.8881495551164527,0.08584736505512394,0.003580803550945712,0
308,-6.988749999999999,107.59274999999994,0.42712946454247425,0.0,0.09780204833872223,0.9161462054744194,0.05280072659583926,0.00017371491951423214,0
309,-6.984249999999999,107.59274999999994,0.42712946454247425,0.0,0.22845403850620177,0.9234651331276522,0.04679501188456471,0.12074822858494738,0
310,-6.979749999999999,107.59274999999994,0.42712946454247425,0.0,0.22862657907171016,0.9295023355704037,0.12096590953558395,0.004481383190588641,0
311,-6.97525,107.59274999999994,0.42712946454247425,0.0,0.1940781929064451,0.8963305918135941,0.07599478891790967,0.013756651588454467,0
312,-6.970749999999999,107.59274999999994,0.42712946454247425,0.23137821315975918,0.36470327024270593,0.9714021678819331,0.07398351969277271,0.021378088040772594,1
313,-6.96625,107.59274999999994,0.42712946454247425,0.36672579134208466,0.3544710187302509,0.9530856195539797,0.08713419118740467,0.014714786748869585,1
314,-6.961749999999998,107.59274999999994,0.42712946454247425,0.36672579134208466,0.31897639682673706,0.9562025315314151,0.3659131486641235,0.042736837758554753,1
315,-6.957249999999998,107.59274999999994,0.42712946454247425,0.23137821315975918,0.26048885276267986,0.9592588482559284,0.10545382405473216,0.04004935730407103,1
316,-6.952749999999997,107.59274999999994,0.42712946454247425,0.0,0.21891631921281837,0.9028503720701628,0.1317716403558451,0.02766798331083431,0
317,-6.948249999999998,107.59274999999994,0.42712946454247425,0.0,0.23507205060800956,0.8800163032935354,0.22437151848837564,0.0197557237920649,0
318,-6.943749999999998,107.59274999999994,0.42712946454247425,0.46275642631951835,0.3770929951284345,0.9695870185242771,0.23330525517820597,0.10057593505988327,1
319,-6.939249999999999,107.59274999999994,0.42712946454247425,0.36672579134208466,0.2955759144893768,0.9482647771155122,0.30998745859643523,0.029874955335057355,1
320,-6.9347499999999975,107.59274999999994,0.42712946454247425,0.7334515826841693,0.509158802710097,1.0,0.3643311884676574,0.05365649984594547,1
321,-6.930249999999997,107.59274999999994,0.42712946454247425,0.23137821315975918,0.03031863482607736,0.9829619526848171,0.2903453513345324,0.126484732419874,0
322,-6.925749999999998,107.59274999999994,0.35135446022890665,0.46275642631951835,0.18850802212961254,0.9959572450460635,0.3223488978574544,0.307613714704816,1
323,-6.921249999999997,107.59274999999994,1.0,0.5372435736804817,0.368401041953604,1.0,0.3443330984394608,0.09737798015737399,1
324,-6.916749999999997,107.59274999999994,1.0,0.6941346394792774,0.3187419943965354,1.0,0.3188209114965203,0.07217430372491296,1
325,-6.912249999999998,107.59274999999994,0.6360211652383965,0.36672579134208466,0.1764022276913306,1.0,0.2935671748488674,0.027894748196548417,0
326,-6.9077499999999965,107.59274999999994,0.6360211652383965,0.23137821315975918,0.30478036086843746,0.9278069494071581,0.28793934077429933,0.009524420879782697,0
327,-6.9032499999999954,107.59274999999994,0.6360211652383965,0.0,0.17777831727375212,0.9921110398960471,0.3382147730877074,0.03143795658756163,0
328,-6.898749999999996,107.59274999999994,0.2621786392132053,0.5372435736804817,0.05916479387616809,1.0,0.19256803385448254,0.0076395038426241195,0
329,-6.894249999999996,107.59274999999994,0.2621786392132053,0.36672579134208466,0.10299294831969714,0.9585727950657206,0.1738135706499142,0.0016484527896066586,0
330,-6.889749999999995,107.59274999999994,0.2621786392132053,0.0,0.05461741941138849,0.7886211405759854,0.20911961384101302,0.02621715490520974,0
331,-6.885249999999996,107.59274999999994,0.5536607810433082,0.36672579134208466,0.09349598618676835,1.0,0.273496925550927,0.000995817023085338,0
332,-6.8807499999999955,107.59274999999994,0.5536607810433082,0.0,0.24494954367845248,0.8708373825313693,0.25451863069473485,0.009833390742395632,0
333,-6.876249999999994,107.59274999999994,0.214700638408006,0.23137821315975918,0.3645905608390066,0.9291065523090464,0.23161074908210452,0.008819475361834724,0
334,-6.871749999999995,107.59274999999994,0.214700638408006,0.23137821315975918,0.4220951819138212,0.8050243620896858,0.3878069875305189,0.04988491619792038,0
335,-6.867249999999995,107.59274999999994,0.214700638408006,0.5981040045018439,0.3047035983231993,0.8902869799838156,0.2551394786602189,0.11797819337924703,0
336,-6.862749999999996,107.59274999999994,0.214700638408006,0.5372435736804817,0.37622775327724717,0.9522432109597327,0.20706895624789284,0.022135697305284377,0
337,-6.858249999999995,107.59274999999994,0.214700638408006,0.23137821315975918,0.30598694195512527,0.8348094072346466,0.19610829889733067,0.002803840269651944,0
338,-6.853749999999995,107.59274999999994,0.214700638408006,0.0,0.19020915469255933,0.7468295598905592,0.22793472169979598,0.17490224626952067,0
339,-6.849249999999993,107.59274999999994,0.11951457985851498,0.0,0.19429879418949061,0.7595528239156323,0.19345722998624718,0.03395010546290957,0
340,-6.99775,107.59724999999993,0.42712946454247425,0.0,0.297244255909222,0.9384129358867246,0.055981323800514196,0.009333241008413989,0
341,-6.99325,107.59724999999993,0.42712946454247425,0.0,0.37881180481356425,0.873303530017962,0.03243832767054688,0.036502047727637627,0
342,-6.988749999999999,107.59724999999993,0.42712946454247425,0.0,0.14740321438586892,0.8767273339527712,0.06833885023075856,0.021681496696885873,0
343,-6.984249999999999,107.59724999999993,0.42712946454247425,0.23137821315975918,0.25973874354880294,0.9623545689176689,0.04173234410293388,0.059696241208691936,1
344,-6.979749999999999,107.59724999999993,0.42712946454247425,0.0,0.1938019738988396,0.9205768387698416,0.12303814437440948,0.005728114321180931,0
345,-6.97525,107.59724999999993,0.42712946454247425,0.0,0.20025984920874096,0.9704574868135097,0.057684871407534886,0.07501466652965295,0
346,-6.970749999999999,107.59724999999993,0.42712946454247425,0.0,0.06583721035898726,0.9549537141679403,0.13438253374516676,0.014325706044437073,0
347,-6.96625,107.59724999999993,0.42712946454247425,0.0,0.41359864338695246,0.907155813262287,0.07264286343711754,0.0006280006782763303,0
348,-6.961749999999998,107.59724999999993,0.42712946454247425,0.0,0.30348385106484227,0.892162051211288,0.12221333489533945,0.029261147252635067,0
349,-6.957249999999998,107.59724999999993,0.42712946454247425,0.0,0.26629344078604483,0.9637909094647095,0.12428466586599188,0.09773921958771865,0
350,-6.952749999999997,107.59724999999993,0.42712946454247425,0.46275642631951835,0.47903201029336434,0.9628263852323963,0.17672063078170658,0.006452209523044154,1
351,-6.948249999999998,107.59724999999993,0.42712946454247425,0.0,0.29992806508668757,0.876702091592255,0.1754928943910035,0.09018591624611348,0
352,-6.943749999999998,107.59724999999993,0.42712946454247425,0.23137821315975918,0.5386979271684638,0.9740146780558369,0.20384772330063083,0.05196901018354739,1
353,-6.939249999999999,107.59724999999993,0.42712946454247425,0.36672579134208466,0.7390469266039263,0.9514130247598015,0.34907443569022256,0.06941482432758732,1
354,-6.9347499999999975,107.59724999999993,0.35135446022890665,0.36672579134208466,0.27897832732286804,0.8954219004288395,0.22039680593447722,0.03381984830642987,1
355,-6.930249999999997,107.59724999999993,0.35135446022890665,0.23137821315975918,0.27632010802190193,0.9620287825935184,0.25848627138229285,0.24109730807464175,1
356,-6.925749999999998,107.59724999999993,0.35135446022890665,0.36672579134208466,0.37358503509495017,0.993854053173631,0.26553417841503063,0.46974361679071586,1
357,-6.921249999999997,107.59724999999993,1.0,0.768621786840241,0.5721435827465303,1.0,0.2700144745976641,0.1873614116285057,1
358,-6.916749999999997,107.59724999999993,1.0,0.23137821315975918,0.6444480493752919,1.0,0.4145492166309034,0.027067966838703862,1
359,-6.912249999999998,107.59724999999993,0.6360211652383965,0.6941346394792774,0.4075764047938073,1.0,0.5539308079644105,0.1096219910343049,0
360,-6.9077499999999965,107.59724999999993,0.6360211652383965,0.6495607655709434,0.40237455792996474,1.0,0.2762701018159086,0.03980576014614164,0
361,-6.9032499999999954,107.59724999999993,0.2621786392132053,0.768621786840241,0.3594246474791121,0.9731837882274038,0.23204534220985584,0.0031675832206509162,0
362,-6.898749999999996,107.59724999999993,0.2621786392132053,0.23137821315975918,0.42431877867059614,0.8500827723646058,0.17636561944367243,0.03394391880995832,0
363,-6.894249999999996,107.59724999999993,0.2621786392132053,0.36672579134208466,0.43855370651616726,0.9322385011972184,0.2543763201255905,0.021809204796560688,0
364,-6.889749999999995,107.59724999999993,0.5536607810433082,0.5372435736804817,0.38840213174508764,1.0,0.25813665060669605,0.015911174604314557,1
365,-6.885249999999996,107.59724999999993,0.5536607810433082,0.36672579134208466,0.42710154767498737,1.0,0.2642286228771235,0.11684981986040446,0
366,-6.8807499999999955,107.59724999999993,0.5536607810433082,0.36672579134208466,0.4762792488157571,1.0,0.27611019095514433,0.010688593220686951,1
367,-6.876249999999994,107.59724999999993,0.214700638408006,0.36672579134208466,0.6033871205445781,0.9452517136317122,0.34404418759371475,0.07680905713877145,0
368,-6.871749999999995,107.59724999999993,0.214700638408006,0.36672579134208466,0.28051199872072263,0.9296930355279783,0.33672384807629574,0.006413901942147654,0
369,-6.867249999999995,107.59724999999993,0.11951457985851498,0.0,0.23826386591732746,0.6979919011521817,0.28143118902944286,0.06425935252748195,0
370,-6.862749999999996,107.59724999999993,0.11951457985851498,0.23137821315975918,0.32666509546675676,0.7966475107910692,0.24877575092324072,0.022553997752019585,0
371,-6.858249999999995,107.59724999999993,0.11951457985851498,0.23137821315975918,0.1869034928471002,0.8417476136669392,0.2187337506351511,0.05469417290393995,0
372,-6.853749999999995,107.59724999999993,0.11951457985851498,0.0,0.2981956132883521,0.8364864403204332,0.2288010872359743,0.006946944841910546,0
373,-6.849249999999993,107.59724999999993,0.11951457985851498,0.0,0.2738484874738509,0.7621795105384451,0.13592899843223813,0.0023390726421263813,0
374,-6.99775,107.60174999999992,0.2761833553804567,0.0,0.2671233854289558,0.8494667732499701,0.06580808889366223,0.12861685296908898,0
375,-6.99325,107.60174999999992,0.42712946454247425,0.0,0.30160998022002955,0.9905212778815664,0.04651407097328316,0.009978300362890364,0
376,-6.988749999999999,107.60174999999992,0.42712946454247425,0.0,0.13400767686043877,0.8188473938978149,0.15580515776531947,0.020611921505935542,0
377,-6.984249999999999,107.60174999999992,0.42712946454247425,0.0,0.2084319496128238,0.9077618680521319,0.08030018745263683,0.06135237578114705,0
378,-6.979749999999999,107.60174999999992,0.42712946454247425,0.0,0.07867445594979078,0.894017599122245,0.25362479204976063,0.05627072826106402,0
379,-6.97525,107.60174999999992,0.42712946454247425,0.0,0.21752875408571898,0.9046502559778878,0.16696565519271528,0.02861314578971689,0
380,-6.970749999999999,107.60174999999992,0.42712946454247425,0.0,0.13788817260362435,0.9066771472374605,0.09958028975814007,0.07106513913648335,0
381,-6.96625,107.60174999999992,0.42712946454247425,0.0,0.2831100512587506,0.9469783641844056,0.10032288937686157,0.04042138984875965,0
382,-6.961749999999998,107.60174999999992,0.42712946454247425,0.0,0.3262452669725593,0.9595120639546624,0.2532975463716793,0.017747994854797187,0
383,-6.957249999999998,107.60174999999992,0.42712946454247425,0.0,0.23494767837926084,1.0,0.10987694123041228,0.06334710191956074,0
384,-6.952749999999997,107.60174999999992,0.42712946454247425,0.46275642631951835,0.2796360248363373,1.0,0.16705819031468316,0.029067402275384614,1
385,-6.948249999999998,107.60174999999992,0.42712946454247425,0.0,0.2875042259146585,0.919091547376939,0.23021804711099286,0.04293579506430313,0
386,-6.943749999999998,107.60174999999992,0.42712946454247425,0.23137821315975918,0.3613691450532222,0.9663863415907031,0.2988431119393211,0.015495996054655282,1
387,-6.939249999999999,107.60174999999992,0.35917639615804914,0.5372435736804817,0.6606209614645195,1.0,0.20354837048172042,0.01745882481741432,1
388,-6.9347499999999975,107.60174999999992,0.35917639615804914,0.46275642631951835,0.4230443059272154,1.0,0.20878540768128623,0.02179263413679841,1
389,-6.930249999999997,107.60174999999992,0.35135446022890665,0.46275642631951835,0.5368095074524543,0.9656709924639223,0.1979051755087964,0.08819897218618698,1
390,-6.925749999999998,107.60174999999992,0.35135446022890665,0.5981040045018439,0.4545698081648545,1.0,0.20494695461686635,0.07985536116285379,1
391,-6.921249999999997,107.60174999999992,0.5711738655317191,0.5372435736804817,0.49458021953735054,1.0,0.22599408652581032,0.10770713950926113,1
392,-6.916749999999997,107.60174999999992,0.5711738655317191,0.5981040045018439,0.3429208794713233,1.0,0.212675322729407,0.20015939566370283,1
