sub_cell_id,parent_cell_id,centroid_lon,centroid_lat,resolution,pop_density_norm,working_pop_density,func_mixture_degree,recreational_density,catering_density,commercial_density,public_service_density,open_space_density,business_office_density,floor_area_proxy,trunk_road_density,secondary_road_density,intersection_density,suitability_score,zone_class
347,103,107.56687499999998,-6.989874999999999,250m,0.42441524685234117,0.9169510396665296,0.0,0.013158178412866692,0.005678890243389757,0.0,0.0,0.0,0.0038557551898603703,0.665753972487764,0.030303199372901393,0.368293754018132,0.4977621501328167,0.34258917,Not Suitable
348,104,107.56462499999999,-6.989874999999999,250m,0.3810685979105233,0.9017824937024425,0.0,0.01801787003714049,0.03470176778920236,0.0,0.024517090844512538,0.0,0.0,0.632544990578452,0.005642165182808327,0.3629990505896153,0.5045686314783444,0.3279213,Not Suitable
349,104,107.56462499999999,-6.9876249999999995,250m,0.44752965816089724,0.9158181825076857,0.0,0.03965188319956469,0.0,0.048833613675335834,0.005861941482288525,0.009067043012718951,0.0,0.6516020054405478,0.0073243877649184636,0.3878290228595611,0.4658774816023603,0.33694074,Not Suitable
350,104,107.56462499999999,-6.985375,250m,0.405575855313547,0.9876525306767083,0.4698675299275124,0.0,0.0,0.0,0.4126358129848259,0.0,0.02163485232285994,0.7030419396234765,0.06862800183696459,0.4084760331131556,0.646784836728667,0.40881458,Moderately Suitable
351,104,107.56687499999998,-6.989874999999999,250m,0.4546352420712682,0.8984296292809223,0.0,0.031671808081309503,0.0,0.0,0.011206140388759693,0.0,0.0063282825162648635,0.6246738458563283,0.01980216148322019,0.3570108298819533,0.45646427377024185,0.34519905,Not Suitable
352,104,107.56687499999998,-6.9876249999999995,250m,0.46101240391285475,0.933986043660548,0.0039998576135362,0.0,0.0,0.011105522369338285,0.02921886068575466,0.020033083008760656,0.033465203742002986,0.6185572185904206,0.020300290052317146,0.3437374371410258,0.48253617871403964,0.3725681,Moderately Suitable
353,104,107.56687499999998,-6.985375,250m,0.44237825804963915,0.9289324876461295,0.47206990407624033,0.024714302024916136,0.0,0.022682484836198915,0.4522519569160476,0.032911737954676924,0.0006889085615268526,0.6937662094963989,0.08280590269310942,0.42368778006524205,0.616396843030609,0.41484052,Moderately Suitable
354,105,107.56462499999999,-6.985375,250m,0.4452117785635719,0.9683137536949898,0.4597679381806063,0.019994033379379484,0.004911732905869232,0.043826410340557106,0.44125860343723367,0.014718388581938522,0.0,0.7017219168584132,0.0590745397507652,0.42382697246347684,0.6248178568227722,0.38716725,Moderately Suitable
355,105,107.56462499999999,-6.983125,250m,0.4642854385359551,0.9515052508309254,0.4467877738720836,0.0,0.029207689356380625,0.03084793653707085,0.4524790595214403,0.0,0.010262204416034888,0.6892849147463949,0.08586353494141223,0.4275682402740718,0.6142665522131437,0.4192833,Moderately Suitable
356,105,107.56462499999999,-6.980874999999999,250m,0.40508697842844127,1.0,0.019335786300339507,0.016348795837342053,0.0,0.024087934234044994,0.0,0.02320190048771781,0.006049264574712618,0.3816577710597702,0.01445465103246538,0.22093534103105666,0.0,0.2921374,Not Suitable
357,105,107.56687499999998,-6.985375,250m,0.4322065013008568,0.9451770843151818,0.4788338732462279,0.0,0.023088162332503874,0.0,0.44605302103312217,0.004656883857869192,0.004376288344582137,0.6799704496108827,0.03855156858386748,0.4139107952226542,0.6251947462719611,0.3876978,Moderately Suitable
358,105,107.56687499999998,-6.983125,250m,0.43191078724845827,0.9386915038907302,0.44113841638307166,0.002207457211159286,0.0,0.04037867801134109,0.4884551014240313,0.0,0.021764233277717586,0.6935548560698923,0.07008828947622188,0.4480707126950453,0.6164846343995773,0.3754309,Moderately Suitable
359,105,107.56687499999998,-6.980874999999999,250m,0.40778727125270664,1.0,0.0092895859717486,0.008576584671046522,0.0,0.01625345970299197,0.0,0.0,0.0,0.38642970771561325,0.0,0.21057077165809002,0.0016310047309475867,0.301163,Not Suitable
360,107,107.56462499999999,-6.976374999999999,250m,0.4926144627628664,0.8906990340745867,0.004696790543873749,0.0020320873432075827,0.02070365953161551,0.0,0.4031152345745159,0.01689460570489029,0.0,0.8706974580469712,0.20249930160405208,0.34664354707882156,0.688232487192608,0.35638538,Moderately Suitable
361,107,107.56462499999999,-6.974124999999999,250m,0.440764345926571,0.8839847349905164,0.0,0.01672491107435125,0.013618231993563124,0.0,0.33397458747053643,0.004416164158794395,0.03332360203806394,0.8237015921201154,0.17114792691122604,0.3292830858553214,0.6916968232226296,0.34883606,Not Suitable
362,107,107.56462499999999,-6.971875,250m,0.43775328751193876,0.8771894271310005,0.006802144151963305,0.015998415526558615,0.0006322988527917387,0.02978206702627087,0.0,0.0,0.005679252261571732,0.8702425266542003,0.0,0.619673637153066,0.7287098352464553,0.3292277,Not Suitable
363,107,107.56687499999998,-6.976374999999999,250m,0.4577324985806904,0.8903369666180017,0.0,0.0,0.0,0.0,0.38026878644153556,0.018086186793452832,0.02884687426520741,0.8624548619099314,0.20639596481240868,0.3335921215782475,0.6965932112296164,0.35992482,Moderately Suitable
364,107,107.56687499999998,-6.974124999999999,250m,0.47300056557428,0.8802625338926189,0.0006134116836834498,0.009384501854464274,0.0,0.007281977860768763,0.34407701961978343,0.019617717118923454,0.0095105978537848,0.8769896955770633,0.21363278414837272,0.35346813379775943,0.6756889996366379,0.37344474,Moderately Suitable
365,107,107.56687499999998,-6.971875,250m,0.44035728294695686,0.92713428760452,0.0,0.0,0.0,0.0,0.033644664265265224,0.021418091502848263,0.021765920216140034,0.8526166709349846,0.04109959412453482,0.6028210908183063,0.7435333270384812,0.37064087,Moderately Suitable
366,108,107.56462499999999,-6.971875,250m,0.4403868677705254,0.9098196218534342,0.010482826069863165,0.023819828798963095,0.024585269723855704,0.0,0.0,0.011209778797977514,0.004156909857177754,0.8621736470735669,0.0021717658588809013,0.6042180711553378,0.721612289596607,0.36873809,Moderately Suitable
367,108,107.56462499999999,-6.969624999999999,250m,0.4624603958334059,0.9514881985385957,0.04746850437433442,0.006168897886386986,0.011427623133106468,0.016777006803330594,0.0008583762051563442,0.0,0.0,0.885689628948724,0.00022268567488615467,0.6451258448667351,0.7484760014625521,0.39422277,Moderately Suitable
368,108,107.56462499999999,-6.967374999999999,250m,0.42386592361775,0.9287217610776923,0.0,0.020472977308959472,0.13117226033580978,0.0,0.0,0.024406781514164547,0.016495838952570282,0.9411207524618107,0.2175663046558098,0.9476465296538029,0.78543274365302,0.42407495,Moderately Suitable
369,108,107.56687499999998,-6.971875,250m,0.43692650129364746,0.9204192465050994,0.0,0.05007681996539031,0.020664476990605397,0.0,0.03684976331068319,0.025548279330949036,0.017872721023282526,0.8431825098530039,0.0,0.6282244134850181,0.72969463153306,0.36873809,Moderately Suitable
370,108,107.56687499999998,-6.969624999999999,250m,0.43561351094372025,0.8941344630234412,0.0,0.02576822843998553,0.0,0.0,0.027902572991209178,0.0,0.0,0.8590696959860961,0.0032145411641341915,0.6029191666148523,0.7365297174948119,0.33565485,Not Suitable
371,108,107.56687499999998,-6.967374999999999,250m,0.44369152819844315,0.9249618311388378,0.0,0.0,0.18133227391339243,0.0,0.006384224390512286,0.0,0.0,0.9451612319987586,0.22440202128784703,0.9377134406511483,0.7610253115334655,0.4397241,Moderately Suitable
372,109,107.56462499999999,-6.967374999999999,250m,0.4495328856090521,0.9070216398293794,0.02087700643337488,0.0,0.14097369423164258,0.0,0.0,0.0,0.023698987297603065,0.9531903649723612,0.15610315237069244,0.9364938432285675,0.7698507575700565,0.4185383,Moderately Suitable
373,109,107.56462499999999,-6.965124999999998,250m,0.4892623821553205,0.9562178156171675,0.0008824828147838954,0.0012417299994495336,0.20845681567886704,0.0,0.0,0.0009859053818469412,0.027428760048471248,0.9790307963336492,0.1270207123641005,0.9041259745473025,0.7639573474578254,0.4055176,Moderately Suitable
374,109,107.56462499999999,-6.962874999999999,250m,0.4705254320744347,0.9497500663270969,0.4244471934619392,0.007547141403256025,0.29093364965529944,0.0005891047006412727,0.23147104673911278,0.0,0.006696918238924111,0.8796102275484413,0.11045196292925735,0.7610306832415087,0.5760028975004232,0.44518638,Moderately Suitable
375,109,107.56687499999998,-6.967374999999999,250m,0.4528261779207795,0.9167311695468232,0.0,0.0036524456969192387,0.18803949640392212,0.0011155770798103035,0.0,0.015392539449219438,0.0,0.9506896722967543,0.15212023643877565,0.9232938370713337,0.7578136371487675,0.4412295,Moderately Suitable
376,109,107.56687499999998,-6.965124999999998,250m,0.44788417579186357,0.9251755464182895,0.0,0.0,0.18141438538731214,0.028680544624440443,0.003700535079264371,0.0,0.0,0.9204102124445488,0.18872202702365068,0.9779950422668262,0.7738674321931748,0.40530592,Moderately Suitable
377,109,107.56687499999998,-6.962874999999999,250m,0.46986523891959553,0.9737623861790292,0.4712120632997274,0.01854875796192619,0.24092231160229904,0.02512781086357001,0.256922291302621,0.0,0.0,0.9132992948810861,0.09399250442528775,0.7642748163621287,0.5671510101129378,0.46932057,Moderately Suitable
378,110,107.56462499999999,-6.962874999999999,250m,0.46094621218415155,0.947540862784335,0.4491013126254085,0.0,0.2445213500812809,0.021679323927422025,0.25559117736544557,0.0,0.0,0.8984715187370969,0.10137558509369657,0.7953703810789021,0.5895122835808793,0.4422472,Moderately Suitable
379,110,107.56462499999999,-6.960624999999999,250m,0.47020239273322767,0.9444747735724354,0.4670484498544921,0.009456753065197523,0.2933729756964966,0.0,0.216220939875713,0.0017905712669478659,0.0,0.9083675332457796,0.07821827947595834,0.795068556702771,0.5764324634647673,0.42405683,Moderately Suitable
380,110,107.56462499999999,-6.958374999999998,250m,0.47999771518163353,0.8991100673838538,0.0,0.0,0.010235481227155356,0.008342783567929103,0.2342519340092671,0.0,0.0,0.8852298419934561,0.0,0.46088076376675885,0.6521820641063649,0.36223397,Moderately Suitable
381,110,107.56687499999998,-6.962874999999999,250m,0.4322145154441914,0.9521453108679117,0.4250338811032544,0.022627428390404828,0.27561628812838745,0.0,0.2137926237117589,0.0,0.0,0.8621031564975873,0.09680791699092477,0.7668990068069588,0.6197233948642753,0.40244237,Moderately Suitable
382,110,107.56687499999998,-6.960624999999999,250m,0.40732111443142477,0.962825488939195,0.4380862346374659,0.005229892191263851,0.2496831656435182,0.03616100226426132,0.2048218944711788,0.028692890941108523,0.0,0.9123992395370721,0.08552357464928854,0.7569341078739654,0.5537851720549885,0.42922032,Moderately Suitable
383,110,107.56687499999998,-6.958374999999998,250m,0.45194216372341234,0.854932450756438,0.026229983579086902,0.0,0.0,0.0,0.20562549758058615,0.0,0.0,0.8705862185966736,0.0,0.4709662916899771,0.6175920700291773,0.20308319,Not Suitable
384,112,107.56462499999999,-6.953874999999997,250m,0.4539674410046517,0.8997500291299627,0.007148002469035205,0.0,0.0,0.0,0.018707482178664653,0.0019975424529926535,0.0,0.6888223143289657,0.12693114306394754,0.33931182950987493,0.48355404119257644,0.3660079,Moderately Suitable
385,112,107.56462499999999,-6.951624999999998,250m,0.4581137907865283,0.92424130042014,0.0037247598885911766,0.04130070098762164,0.010554065011673703,0.01418671974779717,0.0,0.0033437519795371283,0.0,0.6543742448368359,0.1263634548906268,0.3137132365610008,0.4844841725797622,0.38779578,Moderately Suitable
386,112,107.56462499999999,-6.949374999999998,250m,0.44040173830964335,0.8652583679487537,0.0,0.014070497315274478,0.024326263923168123,0.0,0.0069202785088126805,0.01674924997986957,0.0,0.5873465693408468,0.24315501659691757,0.266588945531075,0.4861307870086529,0.35744095,Moderately Suitable
387,112,107.56687499999998,-6.953874999999997,250m,0.4477258080136544,0.9145406722679299,0.0,0.016526062275106085,0.04097734656017069,0.0,0.011257461972926123,0.0,0.0,0.7167163306358943,0.1556765301702104,0.35080399276555974,0.4944184963712038,0.36082104,Moderately Suitable
388,112,107.56687499999998,-6.951624999999998,250m,0.4635529475608874,0.9060641481661921,0.0,0.0,0.00022490789552222573,0.0,0.024143652132689125,0.0,0.0,0.677716423615655,0.1248459221059168,0.2767480160099835,0.475947320523472,0.3690938,Moderately Suitable
389,112,107.56687499999998,-6.949374999999998,250m,0.46462938281000715,0.8662093631972863,0.008582143307819392,0.0,0.006036436139341717,0.03889027337945809,0.023576456126884887,0.04301085329043391,0.0,0.5912526891088853,0.22051065697673114,0.3048353357355213,0.4495282795166524,0.3529052,Moderately Suitable
390,113,107.56462499999999,-6.949374999999998,250m,0.47899779046546787,0.863539743965577,0.01475613433077577,0.0,0.0,0.009722444518026022,0.0,0.0,0.01205024665781371,0.5766571165588436,0.20642895675909395,0.31345199864823586,0.5000065352339779,0.32435724,Not Suitable
391,113,107.56462499999999,-6.947124999999999,250m,0.40905262532626674,0.8399055853214693,0.02103934963301523,0.016359628895387845,0.0,0.00918367361882028,0.03314287550929561,0.0,0.0,0.593782199104263,0.20326192348383432,0.28066726366606976,0.4767892487149589,0.30534822,Not Suitable
392,113,107.56462499999999,-6.944874999999998,250m,0.4194050438913993,0.94700038874517,0.007853489069558737,0.00045308351696426465,0.013119920634473188,0.171313630925489,0.0,0.020750256266745055,0.015238469698718582,0.7352419378289116,0.36513146772706084,0.32071114277006263,0.5487337325928053,0.43141094,Moderately Suitable
393,113,107.56687499999998,-6.949374999999998,250m,0.48161703758565105,0.8542189904532015,0.012042159111449577,0.024290031312421287,0.0,0.01388475961577712,0.0,0.0,0.0,0.5874420046972604,0.22700103559018336,0.2748004791682109,0.45052813678645415,0.22591203,Not Suitable
394,113,107.56687499999998,-6.947124999999999,250m,0.4645421843593278,0.8422733689355877,0.0,0.028012469922036536,0.0,0.0,0.0,0.015795088362117037,0.025177094344023515,0.5887908497622804,0.23207630508978777,0.3030420405354487,0.48322055092040866,0.21987936,Not Suitable
395,113,107.56687499999998,-6.944874999999998,250m,0.46824691114347194,0.922527423746042,0.02871902774670552,0.003066197937961382,0.0016954617878356844,0.1585515606909129,0.0,0.016411182149175328,0.02063938645096544,0.7048984755777453,0.3753602935279605,0.38872459336156406,0.5565918223867887,0.44090533,Moderately Suitable
396,114,107.56462499999999,-6.944874999999998,250m,0.4466815238572933,0.9077902254031458,0.0,0.009161732471784298,0.010725763936817114,0.12064213012689405,0.0,0.0,0.0066556471907296,0.74511558216756,0.3800325247397011,0.3722673255297927,0.5516419085357518,0.37503675,Moderately Suitable
397,114,107.56462499999999,-6.942624999999997,250m,0.4428951057477651,0.9461379539047077,0.007110939471113558,0.02294022009945089,0.0,0.17993344705900613,0.010029194760054356,0.0,0.0029953170276927937,0.733920085203417,0.35699443763896943,0.3623102272028878,0.5275212735030799,0.41365638,Moderately Suitable
398,114,107.56462499999999,-6.940374999999997,250m,0.45637428835691785,0.9813749528056369,0.45437309573272644,0.0,0.01853081142688803,0.25463031333510827,0.22930171829219728,0.03905619170698254,0.0,0.6304282244709767,0.267041733030274,0.2954915545666608,0.8005636980791756,0.49332634,Moderately Suitable
399,114,107.56687499999998,-6.944874999999998,250m,0.43358246345820617,0.9091781899653931,0.025778523732963538,0.018477483722645606,0.02093994319196584,0.14186913245619648,0.0,0.02099654448396391,0.04164548777927895,0.7349659785380543,0.3345076454897138,0.3404534650422046,0.5357228798706571,0.38996622,Moderately Suitable
400,114,107.56687499999998,-6.942624999999997,250m,0.42177497986618984,0.9032185277672816,0.0,0.0,0.0,0.14839985286166338,0.05461164006319894,0.0,0.019898041627623386,0.7470131097982319,0.39815980151767444,0.3654340708978089,0.5558371033952516,0.39483845,Moderately Suitable
401,114,107.56687499999998,-6.940374999999997,250m,0.43016681541104224,0.9814327054720968,0.4744676623206727,0.012073118001826475,0.0,0.2091154122007361,0.23976549991454849,0.011291353515427014,0.0,0.6188470397997413,0.2632240479832044,0.3365312444211434,0.7984619915474511,0.47030556,Moderately Suitable
402,115,107.56462499999999,-6.940374999999997,250m,0.45470873727027716,0.954645287786099,0.4455408741294354,0.0,0.008468370086074628,0.20790133703551855,0.24650411966929037,0.020445062530609796,0.015152726503505059,0.6641205068791561,0.2152846369056771,0.29383360198520264,0.7638179289342036,0.46868706,Moderately Suitable
403,115,107.56462499999999,-6.938124999999998,250m,0.4651220394004883,0.9411648666504414,0.4836979680401069,0.003343852927014737,0.004418710311257704,0.23845711478888262,0.21035852257718438,0.010735962996771634,0.0,0.6132959622725895,0.24794451112617413,0.30240468510836793,0.768041622876452,0.49255002,Moderately Suitable
404,115,107.56462499999999,-6.9358749999999985,250m,0.4854034006221788,0.8993758278988512,0.019954105305732956,0.0,0.0043440964100081025,0.026500667044310495,0.0,0.015319741103558486,0.03498493147741442,0.7949837105701866,0.22093700260074667,0.30657212274482315,0.43554224791238016,0.36657444,Moderately Suitable
405,115,107.56687499999998,-6.940374999999997,250m,0.4598146413233936,0.9826943830230932,0.4912526819115529,0.0,0.011053347692375497,0.20864390272066102,0.22726687610991364,0.01989773993134613,0.0,0.6450725567272813,0.24631009814607713,0.30042100190208015,0.7952957597654177,0.5055029,Moderately Suitable
406,115,107.56687499999998,-6.938124999999998,250m,0.4618285537452278,0.9373408182510923,0.45417899740678325,0.0,0.0,0.24540651737529162,0.2224072531339344,0.009740250108068328,0.0,0.6489632863701942,0.22523704104737674,0.33810522140837596,0.7966181447024908,0.4587802,Moderately Suitable
407,115,107.56687499999998,-6.9358749999999985,250m,0.48614103218255605,0.908993686387599,0.019147194843793975,0.0,0.0,0.0008548144798932806,0.019294972734016293,0.004690089532560399,0.0,0.7670853439131083,0.25823891536447446,0.3114317423047843,0.3986465425612616,0.39971015,Moderately Suitable
408,116,107.56462499999999,-6.9358749999999985,250m,0.4368451051006394,0.9463693329857856,0.015253861145029229,0.0,0.03308367382427535,0.005007769705283826,0.018482290401132834,0.017323154658488767,0.008537573400519275,0.7937296256127545,0.23871920908457456,0.2641168026012538,0.43785385085428336,0.38588467,Moderately Suitable
409,116,107.56462499999999,-6.9336249999999975,250m,0.4331923861710488,0.9486549874079887,0.02423083616642706,0.0,0.0,0.016487916782171964,0.023135154656253928,0.006268584310275583,0.0,0.8475101187424664,0.24305947191123375,0.30030943125784043,0.43195040461924117,0.38426298,Moderately Suitable
410,116,107.56462499999999,-6.931374999999997,250m,0.44161958048455846,0.8946635335486642,0.01590332247340142,0.04056114252257197,0.009835778090543373,0.018161072803335298,0.0,0.0,0.028004885471147347,0.7593895987809591,0.21523795133084905,0.3601351444528613,0.5451879704584898,0.3520502,Moderately Suitable
411,116,107.56687499999998,-6.9358749999999985,250m,0.45045373233493397,0.9203340221688823,0.0049423000854806375,0.0123254620237713,0.0,0.0077323334350589915,0.01744939633015571,0.005491338238384518,0.0,0.827423360444084,0.2399809502308919,0.3152097132566676,0.40122958754450483,0.3659079,Moderately Suitable
412,116,107.56687499999998,-6.9336249999999975,250m,0.49284292906908866,0.9520368157166477,0.024636409615415546,0.0,0.021501980464646808,0.00047853253140217936,0.0,0.002680506011717233,0.00911553685145643,0.8368671927127407,0.2195223671687087,0.30772875003000766,0.420909332330243,0.37699518,Moderately Suitable
413,116,107.56687499999998,-6.931374999999997,250m,0.4454014042093321,0.9222501025667331,0.0,0.0,0.0026296629603131763,0.01371815414977557,0.0,0.0,0.03389492006810288,0.7428277918006124,0.2566199825360184,0.3110028555326646,0.5858933977181219,0.38069895,Moderately Suitable
414,117,107.56462499999999,-6.931374999999997,250m,0.4785204816149172,0.9087816204234458,0.0,0.0,0.0,0.0,0.0,0.013510855327280554,0.0208087671956593,0.7716848147310547,0.19345849954763342,0.293846996128658,0.6138504341028063,0.40317976,Moderately Suitable
415,117,107.56462499999999,-6.929124999999996,250m,0.44292499740281654,0.9203845603783462,0.0,0.008698179525396248,0.03318413172111601,0.01891097422071528,0.03119253281972345,0.0,0.021365305935163614,0.7548233100441331,0.2137178542590128,0.35539735079334206,0.5919140706079309,0.37767136,Moderately Suitable
416,117,107.56462499999999,-6.926874999999997,250m,0.4622065372124859,1.0,0.43008829063884746,0.0,0.0,0.00851614750847818,0.5409420864353606,0.0,0.0010598901692971004,0.8609042913512545,0.40475692699881516,0.47961533881276236,0.6489112192266333,0.47578207,Moderately Suitable
417,117,107.56687499999998,-6.931374999999997,250m,0.46600455218671727,0.8960168023941795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373953062996136,0.1888815174663247,0.345331382316941,0.5764422909732104,0.36570153,Moderately Suitable
418,117,107.56687499999998,-6.929124999999996,250m,0.4630372644056759,0.8977053980001444,0.016426058995287027,0.014751656262791495,0.017927509923318197,0.0,0.019733630700838323,0.007065802781658617,0.01740714930934944,0.8000523872616933,0.21182138062755482,0.3194568327208938,0.5867594450056277,0.38822874,Moderately Suitable
419,117,107.56687499999998,-6.926874999999997,250m,0.46739914470100385,1.0,0.41007806573678757,0.05400290506543362,0.0,0.029355948109906327,0.5297465412219091,0.0,0.03658723612804264,0.8796296302187984,0.3801167241916561,0.44295423002066053,0.6544126959017532,0.4803612,Moderately Suitable
420,118,107.56462499999999,-6.926874999999997,250m,0.43859742484530523,1.0,0.42911267071657533,0.01462814239211884,0.0,0.001281911763870556,0.5009523074348962,0.0,0.02087054378108038,0.8435018044400975,0.3739337625921155,0.416998025489488,0.6251501995874745,0.4374708,Moderately Suitable
421,118,107.56462499999999,-6.924624999999997,250m,0.48150116099408524,1.0,0.42376927065805625,0.0007165453106342929,0.0,0.003791310218173743,0.49525240771768775,0.0005501164244912746,0.0,0.8369341598601708,0.3859282053169215,0.4191396017168598,0.6179385000056967,0.46478653,Moderately Suitable
422,118,107.56462499999999,-6.922374999999997,250m,0.47199806053157367,0.9293155629427748,0.0016812036619279123,0.0,0.0,0.0,0.0,0.000785694875089102,0.0,0.8440698140812698,0.19733359648688334,0.6731989400152489,0.711468661488145,0.4084963,Moderately Suitable
423,118,107.56687499999998,-6.926874999999997,250m,0.4383406399381228,0.9857116505370708,0.4174753609022138,0.012351751760762338,0.0013433583567485227,0.0009693634144371448,0.4984798027248373,0.0,0.04075507730795022,0.8429006229700597,0.3942220052380993,0.3936899303233253,0.6208381474877387,0.43514436,Moderately Suitable
424,118,107.56687499999998,-6.924624999999997,250m,0.4624934767505406,1.0,0.407456479291125,0.0,0.0,0.009371175048164215,0.5342024713597746,0.0,0.0,0.8554825399556468,0.3674815377748893,0.44749601309574455,0.6029100599673867,0.47457552,Moderately Suitable
425,118,107.56687499999998,-6.922374999999997,250m,0.43091499800974836,0.9541353036572264,0.0,0.0198010251754455,0.007924107005677548,0.0,0.04314924077405831,0.0,0.0,0.8362921692619576,0.17001362344451224,0.6784583528019366,0.682113777255828,0.38959944,Moderately Suitable
426,119,107.56462499999999,-6.922374999999997,250m,0.45427622040197313,0.9583081776071333,0.011772062879767847,0.0,0.00960674998996984,0.020079187332200443,0.0,0.0,0.025229812559738187,0.8473185545476596,0.2188904983107367,0.6142410564843386,0.7349075743154616,0.4135127,Moderately Suitable
427,119,107.56462499999999,-6.920124999999997,250m,0.4289564857944209,0.9329399559613099,0.032949653061857556,0.0,0.012682592819959109,0.0,0.0,0.021184919764307808,0.0,0.8391683420075758,0.17999254494445566,0.6767046659203289,0.6883050721243983,0.3874834,Moderately Suitable
428,119,107.56462499999999,-6.917874999999996,250m,0.4667455447592659,0.9502682869574921,0.01903418385511058,0.024962145116092085,0.0,0.012917437476680766,0.0,0.23560769601646725,0.0,0.8300333878043896,0.15665430044607256,0.16935056701778486,0.16957935934052426,0.27415106,Not Suitable
429,119,107.56687499999998,-6.922374999999997,250m,0.5116656334080951,0.9042832418090229,0.0,0.0,0.00781457182445322,0.009767613039853016,0.02193394364372361,0.033403699998105094,0.012778653740321567,0.8590737787653434,0.22281367717833356,0.6151220479547743,0.702119092466198,0.40453967,Moderately Suitable
430,119,107.56687499999998,-6.920124999999997,250m,0.481795013877615,0.9304357644790411,0.018778276087749103,0.0,0.0,0.0,0.0,0.0,0.0,0.835819140901569,0.22234366791386967,0.6864558758595658,0.6956877972070055,0.39869517,Moderately Suitable
431,119,107.56687499999998,-6.917874999999996,250m,0.4669938020447245,0.9714775032870829,0.0,0.00043458766977441394,0.0,0.0,0.0,0.17757487811452474,0.03093091424156524,0.8249538106214079,0.15282293504366082,0.16523845185827715,0.1548527378851139,0.37865132,Moderately Suitable
432,137,107.56912499999997,-6.994375,250m,0.409072034260205,0.9050505170659111,0.0,0.04569533240619129,0.0038663779696843105,0.0,0.024657525810882305,0.0,0.0,0.841901154556914,0.0,0.3092071135521477,0.5575310689275376,0.33547097,Not Suitable
433,137,107.56912499999997,-6.992125,250m,0.4347346247928464,0.9169953273356187,0.0,0.009107528910850296,0.03495292393395088,0.00862575704164869,0.0010726687480997503,0.0,0.0,0.8534014216938294,0.0,0.30334495105651305,0.5510594025530838,0.35439065,Moderately Suitable
434,137,107.56912499999997,-6.989874999999999,250m,0.45082058644627815,0.948765745504972,0.004692700915542649,0.004227957553804023,0.022634432370492924,0.011386668758408191,0.0,0.0045895978496592734,0.0,0.6704892994819426,0.0,0.2759438728505042,0.29818265147932355,0.32609013,Not Suitable
435,137,107.57137499999997,-6.994375,250m,0.4253618038976597,0.9242204030203008,0.0,0.0,0.014770052232982887,0.04938784154777089,0.00695180093500298,0.047642122238840685,0.0,0.8386949426449456,0.02521273842475894,0.3257681399826951,0.5652512157174461,0.34658125,Not Suitable
436,137,107.57137499999997,-6.992125,250m,0.4297150356390483,0.9098220501567065,0.005106420762535149,0.03424302391831569,0.030072758456754344,0.0008963376947605083,0.0,0.0,0.03718193110231605,0.7799777259600292,0.011588828293137366,0.30933975450488554,0.5618894995947907,0.3529865,Moderately Suitable
437,137,107.57137499999997,-6.989874999999999,250m,0.3932426109489261,0.9196067785057481,0.0247374301158017,0.0,0.0,0.02363937820902411,0.006756720553548737,0.02366390643578072,0.028911026103159525,0.6621447340835297,0.0,0.33261661227365186,0.2745561677246633,0.30828464,Not Suitable
438,139,107.56912499999997,-6.985375,250m,0.4100210548386342,0.9189194281484928,0.0,0.0021564748280279633,0.0,0.00177249023723531,0.0,0.0,0.0,0.5023528822771398,0.0,0.4331196981679836,0.37973936314116846,0.32882947,Not Suitable
439,139,107.56912499999997,-6.983125,250m,0.3901624113071408,0.9389773116450103,0.010064087369550194,0.0,0.0012324903606063338,0.03605044998601454,0.0,0.021073776436274252,0.0065148632429650475,0.45132939338643796,0.0,0.438887668324921,0.35562061719858334,0.33242247,Not Suitable
440,139,107.56912499999997,-6.980874999999999,250m,0.465418846664889,0.9654044318080873,0.49559539514908646,0.0,0.021465615070527723,0.010616545306100164,0.2407817630774634,0.20699933287904024,0.031344348708058606,0.6943731264822157,0.0031368733019220075,0.1769773183905327,0.03652169733045836,0.3801142,Moderately Suitable
441,139,107.57137499999997,-6.985375,250m,0.43658210712735,0.9764622675116695,0.0,9.114186190300697e-05,0.012691613558114902,0.0,0.0,0.003477582412865048,0.0,0.4818974006433428,0.01628879066156927,0.4397464710076411,0.34913969473659784,0.34425068,Not Suitable
442,139,107.57137499999997,-6.983125,250m,0.44162328408058166,0.9662418612502145,0.006123843408698902,0.0,0.0053728172193764825,0.008936628887835741,0.006804597435416253,0.014387415434583925,0.0,0.4761055520503103,0.0,0.42880305469897156,0.363750045291589,0.34164682,Not Suitable
443,139,107.57137499999997,-6.980874999999999,250m,0.42307549170166603,0.9944372134275588,0.48613762757750867,0.0,0.031242982803193216,0.033694770112696684,0.21198566923349318,0.23176632923419022,0.0,0.7032854698941797,0.0020701497258709496,0.20172398430684121,0.0,0.22686647,Not Suitable
444,141,107.56912499999997,-6.976374999999999,250m,0.39791615904312616,0.9750289953513689,0.006938211244847372,0.0,0.010371529311839399,0.0,0.36497838517449055,0.0,0.0,0.9241460284501254,0.24164736521448152,0.5191384699765929,0.7747219229508514,0.42578822,Moderately Suitable
445,141,107.56912499999997,-6.974124999999999,250m,0.4306488812190175,0.9638572653800737,0.0,0.0,0.003053518225901209,0.003410437617922077,0.36653251408259363,0.03270008930106602,0.0,0.9030881982879536,0.25837605113383827,0.5310384086798313,0.7954850307853117,0.3716763,Moderately Suitable
